trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_167_trip_8_service_2,route_54,service_2,Teatr Słowackiego,"",0,block_167,,
block_167_trip_9_service_2,route_54,service_2,Zajezdnia Podgórze,"",0,block_167,,
block_168_trip_1_service_2,route_55,service_2,Nowy Bieżanów P+R,"",1,block_168,,
block_168_trip_2_service_2,route_55,service_2,Krowodrza Górka,"",0,block_168,,
block_168_trip_3_service_2,route_55,service_2,Nowy Bieżanów P+R,"",1,block_168,,
block_168_trip_4_service_2,route_56,service_2,Krowodrza Górka,"",0,block_168,,
block_168_trip_5_service_2,route_56,service_2,Nowy Bieżanów P+R,"",1,block_168,,
block_168_trip_6_service_2,route_56,service_2,Krowodrza Górka,"",0,block_168,,
block_168_trip_7_service_2,route_56,service_2,Nowy Bieżanów P+R,"",1,block_168,,
block_168_trip_8_service_2,route_56,service_2,Podgórze SKA,"",0,block_168,,
block_168_trip_9_service_2,route_56,service_2,Zajezdnia Podgórze,"",0,block_168,,
block_183_trip_1_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_2_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_3_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_4_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_5_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_6_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_7_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_8_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_9_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_10_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_11_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_12_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_13_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_14_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_15_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_16_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_17_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_18_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_19_service_3,route_62,service_3,Bronowice Małe,"",0,block_183,,
block_183_trip_20_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_183,,
block_183_trip_21_service_3,route_62,service_3,Zajezdnia Podgórze,"",0,block_183,,
block_184_trip_1_service_3,route_63,service_3,Krowodrza Górka,"",0,block_184,,
block_184_trip_2_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_184,,
block_184_trip_3_service_3,route_63,service_3,Krowodrza Górka,"",1,block_184,,
block_184_trip_4_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_184,,
block_184_trip_5_service_3,route_63,service_3,Krowodrza Górka,"",1,block_184,,
block_184_trip_6_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_184,,
block_184_trip_7_service_3,route_63,service_3,Krowodrza Górka,"",1,block_184,,
block_184_trip_8_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_184,,
block_184_trip_9_service_3,route_63,service_3,Krowodrza Górka,"",1,block_184,,
block_184_trip_10_service_3,route_63,service_3,Zajezdnia Nowa Huta,"",0,block_184,,
block_209_trip_1_service_4,route_755,service_4,Mistrzejowice,"",1,block_209,,
block_209_trip_2_service_4,route_755,service_4,Dworzec Tow.,"",0,block_209,,
block_209_trip_3_service_4,route_755,service_4,Mistrzejowice,"",1,block_209,,
block_209_trip_4_service_4,route_755,service_4,Dworzec Tow.,"",0,block_209,,
block_209_trip_5_service_4,route_755,service_4,Mistrzejowice,"",1,block_209,,
block_209_trip_6_service_4,route_755,service_4,Dworzec Tow.,"",0,block_209,,
block_209_trip_7_service_4,route_755,service_4,Mistrzejowice,"",1,block_209,,
block_209_trip_8_service_4,route_755,service_4,Dworzec Tow.,"",0,block_209,,
block_209_trip_9_service_4,route_755,service_4,Mistrzejowice,"",1,block_209,,
block_209_trip_10_service_4,route_755,service_4,Dworzec Tow.,"",0,block_209,,
block_209_trip_11_service_4,route_755,service_4,Mistrzejowice,"",1,block_209,,
block_209_trip_12_service_4,route_755,service_4,Dworzec Tow.,"",0,block_209,,
block_209_trip_13_service_4,route_755,service_4,Mistrzejowice,"",1,block_209,,
block_209_trip_14_service_4,route_755,service_4,Zajezdnia Nowa Huta,"",0,block_209,,
block_210_trip_1_service_4,route_755,service_4,Mistrzejowice,"",1,block_210,,
block_210_trip_2_service_4,route_755,service_4,Dworzec Tow.,"",0,block_210,,
block_210_trip_3_service_4,route_755,service_4,Mistrzejowice,"",1,block_210,,
block_210_trip_4_service_4,route_755,service_4,Dworzec Tow.,"",0,block_210,,
block_210_trip_5_service_4,route_755,service_4,Mistrzejowice,"",1,block_210,,
block_210_trip_6_service_4,route_755,service_4,Dworzec Tow.,"",0,block_210,,
block_210_trip_7_service_4,route_755,service_4,Mistrzejowice,"",1,block_210,,
block_210_trip_8_service_4,route_755,service_4,Dworzec Tow.,"",0,block_210,,
block_210_trip_9_service_4,route_755,service_4,Mistrzejowice,"",1,block_210,,
block_210_trip_10_service_4,route_755,service_4,Dworzec Tow.,"",0,block_210,,
block_210_trip_11_service_4,route_755,service_4,Mistrzejowice,"",1,block_210,,
block_210_trip_12_service_4,route_755,service_4,Dworzec Tow.,"",0,block_210,,
block_210_trip_13_service_4,route_755,service_4,Mistrzejowice,"",1,block_210,,
block_210_trip_14_service_4,route_755,service_4,Zajezdnia Nowa Huta,"",0,block_210,,
block_219_trip_1_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_2_service_1,route_69,service_1,Krowodrza Górka,"",0,block_219,,
block_219_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_4_service_1,route_69,service_1,Krowodrza Górka,"",0,block_219,,
block_219_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_6_service_1,route_69,service_1,Krowodrza Górka,"",0,block_219,,
block_219_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_8_service_1,route_69,service_1,Krowodrza Górka,"",0,block_219,,
block_219_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_10_service_1,route_69,service_1,Krowodrza Górka,"",0,block_219,,
block_219_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_12_service_1,route_69,service_1,Krowodrza Górka,"",0,block_219,,
block_219_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_14_service_1,route_69,service_1,Krowodrza Górka,"",0,block_219,,
block_219_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_219,,
block_219_trip_16_service_1,route_69,service_1,Zajezdnia Podgórze,"",0,block_219,,
block_220_trip_1_service_1,route_958,service_1,Dworzec Tow.,"",0,block_220,,
block_220_trip_2_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_220,,
block_220_trip_3_service_1,route_958,service_1,Dworzec Tow.,"",0,block_220,,
block_220_trip_4_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_220,,
block_220_trip_5_service_1,route_958,service_1,Dworzec Tow.,"",0,block_220,,
block_220_trip_6_service_1,route_958,service_1,Zajezdnia Nowa Huta,"",0,block_220,,
block_220_trip_7_service_1,route_958,service_1,Dworzec Tow.,"",0,block_220,,
block_220_trip_8_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_220,,
block_220_trip_9_service_1,route_958,service_1,Dworzec Tow.,"",0,block_220,,
block_220_trip_10_service_1,route_958,service_1,Czerwone Maki P+R,"",1,block_220,,
block_220_trip_11_service_1,route_958,service_1,Dworzec Tow.,"",0,block_220,,
block_220_trip_12_service_1,route_958,service_1,Zajezdnia Nowa Huta,"",0,block_220,,
block_221_trip_1_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_2_service_1,route_69,service_1,Krowodrza Górka,"",0,block_221,,
block_221_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_4_service_1,route_69,service_1,Krowodrza Górka,"",0,block_221,,
block_221_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_6_service_1,route_69,service_1,Krowodrza Górka,"",0,block_221,,
block_221_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_8_service_1,route_69,service_1,Krowodrza Górka,"",0,block_221,,
block_221_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_10_service_1,route_69,service_1,Krowodrza Górka,"",0,block_221,,
block_221_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_12_service_1,route_69,service_1,Krowodrza Górka,"",0,block_221,,
block_221_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_14_service_1,route_69,service_1,Krowodrza Górka,"",0,block_221,,
block_221_trip_15_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_221,,
block_221_trip_16_service_1,route_69,service_1,Zajezdnia Podgórze,"",0,block_221,,
block_222_trip_1_service_1,route_809,service_1,Mały Płaszów P+R,"",0,block_222,,
block_222_trip_2_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_3_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_4_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_5_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_6_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_7_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_8_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_9_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_10_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_11_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_12_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_13_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_14_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_15_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_16_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_17_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_18_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_19_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_20_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_21_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_22_service_1,route_809,service_1,Cichy Kącik,"",0,block_222,,
block_222_trip_23_service_1,route_809,service_1,Mały Płaszów P+R,"",1,block_222,,
block_222_trip_24_service_1,route_809,service_1,Zajezdnia Nowa Huta,"",0,block_222,,
block_253_trip_1_service_3,route_809,service_3,Mały Płaszów P+R,"",0,block_253,,
block_253_trip_2_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_3_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_4_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_5_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_6_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_7_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_8_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_9_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_10_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_11_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_12_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_13_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_14_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_15_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_16_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_17_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_18_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_19_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_20_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_21_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_22_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_23_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_253,,
block_253_trip_24_service_3,route_809,service_3,Cichy Kącik,"",0,block_253,,
block_253_trip_25_service_3,route_809,service_3,Zajezdnia Nowa Huta,"",0,block_253,,
block_254_trip_1_service_3,route_809,service_3,Mały Płaszów P+R,"",0,block_254,,
block_254_trip_2_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_3_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_4_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_5_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_6_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_7_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_8_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_9_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_10_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_11_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_12_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_13_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_14_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_15_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_16_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_17_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_18_service_3,route_809,service_3,Cichy Kącik,"",0,block_254,,
block_254_trip_19_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_254,,
block_254_trip_20_service_3,route_809,service_3,Zajezdnia Nowa Huta,"",0,block_254,,
block_255_trip_1_service_3,route_698,service_3,Struga,"",0,block_255,,
block_255_trip_2_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_3_service_3,route_698,service_3,Kopiec Wandy,"",1,block_255,,
block_255_trip_4_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_5_service_3,route_698,service_3,Kopiec Wandy,"",1,block_255,,
block_255_trip_6_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_7_service_3,route_698,service_3,Pleszów,"",1,block_255,,
block_255_trip_8_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_9_service_3,route_698,service_3,Pleszów,"",1,block_255,,
block_255_trip_10_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_11_service_3,route_698,service_3,Pleszów,"",1,block_255,,
block_255_trip_12_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_13_service_3,route_698,service_3,Pleszów,"",1,block_255,,
block_255_trip_14_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_15_service_3,route_698,service_3,Kopiec Wandy,"",1,block_255,,
block_255_trip_16_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_17_service_3,route_698,service_3,Kopiec Wandy,"",1,block_255,,
block_255_trip_18_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_19_service_3,route_698,service_3,Pleszów,"",1,block_255,,
block_255_trip_20_service_3,route_698,service_3,Os.Piastów,"",0,block_255,,
block_255_trip_21_service_3,route_698,service_3,Kombinat,"",1,block_255,,
block_255_trip_22_service_3,route_698,service_3,Zajezdnia Nowa Huta,"",0,block_255,,
block_256_trip_1_service_3,route_46,service_3,Struga,"",0,block_256,,
block_256_trip_2_service_3,route_46,service_3,Borek Fałęcki,"",1,block_256,,
block_256_trip_3_service_3,route_46,service_3,Kopiec Wandy,"",0,block_256,,
block_256_trip_4_service_3,route_46,service_3,Borek Fałęcki,"",1,block_256,,
block_256_trip_5_service_3,route_46,service_3,Kopiec Wandy,"",0,block_256,,
block_256_trip_6_service_3,route_46,service_3,Borek Fałęcki,"",1,block_256,,
block_256_trip_7_service_3,route_46,service_3,Kopiec Wandy,"",0,block_256,,
block_256_trip_8_service_3,route_46,service_3,Borek Fałęcki,"",1,block_256,,
block_256_trip_9_service_3,route_46,service_3,Kopiec Wandy,"",0,block_256,,
block_256_trip_10_service_3,route_46,service_3,Borek Fałęcki,"",1,block_256,,
block_256_trip_11_service_3,route_46,service_3,Kopiec Wandy,"",0,block_256,,
block_256_trip_12_service_3,route_46,service_3,Borek Fałęcki,"",1,block_256,,
block_256_trip_13_service_3,route_46,service_3,Kombinat,"",0,block_256,,
block_256_trip_14_service_3,route_46,service_3,Zajezdnia Nowa Huta,"",0,block_256,,
block_305_trip_1_service_1,route_806,service_1,Wzgórza K.,"",1,block_305,,
block_305_trip_2_service_1,route_806,service_1,Bronowice Małe,"",0,block_305,,
block_305_trip_3_service_1,route_806,service_1,Wzgórza K.,"",1,block_305,,
block_305_trip_4_service_1,route_806,service_1,Bronowice Małe,"",0,block_305,,
block_305_trip_5_service_1,route_806,service_1,Wzgórza K.,"",1,block_305,,
block_305_trip_6_service_1,route_806,service_1,Bronowice Małe,"",0,block_305,,
block_305_trip_7_service_1,route_806,service_1,Wzgórza K.,"",1,block_305,,
block_305_trip_8_service_1,route_806,service_1,Bronowice Małe,"",0,block_305,,
block_305_trip_9_service_1,route_806,service_1,Wzgórza K.,"",1,block_305,,
block_305_trip_10_service_1,route_806,service_1,Bronowice Małe,"",0,block_305,,
block_305_trip_11_service_1,route_806,service_1,Wzgórza K.,"",1,block_305,,
block_305_trip_12_service_1,route_806,service_1,Bronowice Małe,"",0,block_305,,
block_305_trip_13_service_1,route_806,service_1,Wzgórza K.,"",1,block_305,,
